platform_code,time,latitude,longitude
,UTC,degrees_north,degrees_east
1501804,2026-06-14T21:00:00Z,-37.4468,43.1974
1501804,2026-06-14T21:30:00Z,-37.45,43.2012
1501804,2026-06-14T22:00:00Z,-37.4526,43.2054
1501804,2026-06-14T22:30:00Z,-37.454,43.21
1501804,2026-06-14T23:00:00Z,-37.4554,43.2136
1501804,2026-06-14T23:30:00Z,-37.4568,43.218
1501804,2026-06-15T00:00:00Z,-37.4584,43.222
1501804,2026-06-15T00:30:00Z,-37.4594,43.2258
1501804,2026-06-15T01:00:00Z,-37.4602,43.2292
1501804,2026-06-15T01:30:00Z,-37.4604,43.233
1501804,2026-06-15T02:00:00Z,-37.4606,43.2362
1501804,2026-06-15T02:30:00Z,-37.46,43.2388
1501804,2026-06-15T03:00:00Z,-37.4594,43.241
1501804,2026-06-15T03:30:00Z,-37.4598,43.2422
1501804,2026-06-15T04:00:00Z,-37.4602,43.2436
1501804,2026-06-15T04:30:00Z,-37.4594,43.2458
1501804,2026-06-15T05:00:00Z,-37.4588,43.2488
1501804,2026-06-15T05:30:00Z,-37.4576,43.2522
1501804,2026-06-15T06:00:00Z,-37.4568,43.2558
1501804,2026-06-15T06:30:00Z,-37.4568,43.2604
1501804,2026-06-15T07:00:00Z,-37.4574,43.2658
1501804,2026-06-15T07:30:00Z,-37.4574,43.2716
1501804,2026-06-15T08:00:00Z,-37.4574,43.2766
1501804,2026-06-15T08:30:00Z,-37.457,43.2816
1501804,2026-06-15T09:00:00Z,-37.4562,43.2844
1501804,2026-06-15T09:30:00Z,-37.4556,43.2856
1501804,2026-06-15T10:00:00Z,-37.4548,43.2874
1501804,2026-06-15T10:30:00Z,-37.4546,43.289
1501804,2026-06-15T11:00:00Z,-37.455,43.291
1501804,2026-06-15T11:30:00Z,-37.4556,43.2934
1501804,2026-06-15T12:00:00Z,-37.4568,43.2968
1501804,2026-06-15T12:30:00Z,-37.4582,43.3008
1501804,2026-06-15T13:00:00Z,-37.459,43.3056
1501804,2026-06-15T13:30:00Z,-37.4598,43.3102
1501804,2026-06-15T14:00:00Z,-37.4606,43.3148
1501804,2026-06-15T14:30:00Z,-37.4616,43.3194
1501804,2026-06-15T15:00:00Z,-37.462,43.3242
1501804,2026-06-15T15:30:00Z,-37.4624,43.3286
1501804,2026-06-15T16:00:00Z,-37.463,43.333
1501804,2026-06-15T16:30:00Z,-37.4638,43.3382
1501804,2026-06-15T17:00:00Z,-37.465,43.3426
1501804,2026-06-15T17:30:00Z,-37.466,43.3474
1501804,2026-06-15T18:00:00Z,-37.4668,43.3518
1501804,2026-06-15T18:30:00Z,-37.4676,43.356
1501804,2026-06-15T19:00:00Z,-37.4682,43.3598
1501804,2026-06-15T19:30:00Z,-37.4688,43.3642
1501804,2026-06-15T20:00:00Z,-37.469,43.3684
1501804,2026-06-15T20:30:00Z,-37.4692,43.3724
1501804,2026-06-15T21:00:00Z,-37.4696,43.3762
1501804,2026-06-15T21:30:00Z,-37.4696,43.3786
1501804,2026-06-15T22:00:00Z,-37.4694,43.3802
1501804,2026-06-15T22:30:00Z,-37.4692,43.3806
1501804,2026-06-15T23:00:00Z,-37.47,43.3808
1501804,2026-06-15T23:30:00Z,-37.4704,43.3814
1501804,2026-06-16T00:00:00Z,-37.471,43.3816
1501804,2026-06-16T00:30:00Z,-37.4728,43.3812
1501804,2026-06-16T01:00:00Z,-37.4754,43.381
1501804,2026-06-16T01:30:00Z,-37.478,43.3802
1501804,2026-06-16T02:00:00Z,-37.4814,43.3798
1501804,2026-06-16T02:30:00Z,-37.4846,43.38
1501804,2026-06-16T03:00:00Z,-37.4882,43.38
1501804,2026-06-16T03:30:00Z,-37.4918,43.379
1501804,2026-06-16T04:30:00Z,-37.5026,43.385
1501804,2026-06-16T05:00:00Z,-37.506,43.3926
1501804,2026-06-16T05:30:00Z,-37.5092,43.3994
1501804,2026-06-16T06:00:00Z,-37.5122,43.4066
1501804,2026-06-16T06:30:00Z,-37.5146,43.415
1501804,2026-06-16T07:00:00Z,-37.5164,43.4246
1501804,2026-06-16T07:30:00Z,-37.5182,43.4342
1501804,2026-06-16T08:00:00Z,-37.5196,43.4442
1501804,2026-06-16T08:30:00Z,-37.52,43.4558
1501804,2026-06-16T09:00:00Z,-37.5194,43.4672
1501804,2026-06-16T09:30:00Z,-37.5176,43.4784
1501804,2026-06-16T10:00:00Z,-37.5146,43.4888
1501804,2026-06-16T10:30:00Z,-37.511,43.5006
1501804,2026-06-16T11:00:00Z,-37.507,43.5112
1501804,2026-06-16T11:30:00Z,-37.5034,43.521
1501804,2026-06-16T12:00:00Z,-37.4996,43.5308
1501804,2026-06-16T12:30:00Z,-37.4966,43.5408
1501804,2026-06-16T13:00:00Z,-37.4938,43.552
1501804,2026-06-16T13:30:00Z,-37.491,43.5634
1501804,2026-06-16T14:00:00Z,-37.4862,43.5756
1501804,2026-06-16T14:30:00Z,-37.4814,43.5864
1501804,2026-06-16T15:00:00Z,-37.476,43.5958
1501804,2026-06-16T15:30:00Z,-37.471,43.6052
1501804,2026-06-16T16:00:00Z,-37.465,43.6146
1501804,2026-06-16T16:30:00Z,-37.4584,43.6234
1501804,2026-06-16T17:00:00Z,-37.4502,43.6314
1501804,2026-06-16T17:30:00Z,-37.4426,43.6396
1501804,2026-06-16T18:00:00Z,-37.434,43.647
1501804,2026-06-16T18:30:00Z,-37.4258,43.6546
1501804,2026-06-16T19:00:00Z,-37.4164,43.6606
1501804,2026-06-16T19:30:00Z,-37.4062,43.6648
1501804,2026-06-16T20:00:00Z,-37.3958,43.6688
1501804,2026-06-16T20:30:00Z,-37.3862,43.6718
1501804,2026-06-16T21:00:00Z,-37.3764,43.673
1501804,2026-06-16T21:30:00Z,-37.367,43.6732
1501804,2026-06-16T22:00:00Z,-37.3584,43.6712
1501804,2026-06-16T22:30:00Z,-37.3514,43.67
1501804,2026-06-16T23:00:00Z,-37.345,43.6682
1501804,2026-06-16T23:30:00Z,-37.3392,43.6658
1501804,2026-06-17T00:00:00Z,-37.3344,43.6634
1501804,2026-06-17T00:30:00Z,-37.3316,43.662
1501804,2026-06-17T01:00:00Z,-37.3294,43.661
1501804,2026-06-17T01:30:00Z,-37.3274,43.6606
1501804,2026-06-17T02:00:00Z,-37.3266,43.6614
1501804,2026-06-17T02:30:00Z,-37.3264,43.6634
1501804,2026-06-17T03:00:00Z,-37.3262,43.6662
1501804,2026-06-17T03:30:00Z,-37.3258,43.67
1501804,2026-06-17T04:00:00Z,-37.326,43.6746
1501804,2026-06-17T04:30:00Z,-37.3258,43.681
1501804,2026-06-17T05:00:00Z,-37.3248,43.6878
1501804,2026-06-17T05:30:00Z,-37.3234,43.6952
1501804,2026-06-17T06:00:00Z,-37.3218,43.7026
1501804,2026-06-17T06:30:00Z,-37.3204,43.7114
1501804,2026-06-17T07:00:00Z,-37.3196,43.7218
1501804,2026-06-17T07:30:00Z,-37.319,43.734
1501804,2026-06-17T08:00:00Z,-37.3184,43.748
1501804,2026-06-17T08:30:00Z,-37.318,43.7624
1501804,2026-06-17T09:00:00Z,-37.3166,43.7772
1501804,2026-06-17T09:30:00Z,-37.3148,43.7922
1501804,2026-06-17T10:00:00Z,-37.311,43.807
1501804,2026-06-17T10:30:00Z,-37.3072,43.8226
1501804,2026-06-17T11:00:00Z,-37.3018,43.8366
1501804,2026-06-17T11:30:00Z,-37.2966,43.8498
1501804,2026-06-17T12:00:00Z,-37.2918,43.8612
1501804,2026-06-17T12:30:00Z,-37.2884,43.873
1501804,2026-06-17T13:00:00Z,-37.2858,43.8844
1501804,2026-06-17T13:30:00Z,-37.2822,43.8946
1501804,2026-06-17T14:00:00Z,-37.2784,43.9036
1501804,2026-06-17T14:30:00Z,-37.2746,43.9132
1501804,2026-06-17T15:00:00Z,-37.2712,43.9226
1501804,2026-06-17T15:30:00Z,-37.267,43.9326
1501804,2026-06-17T16:00:00Z,-37.2626,43.9426
1501804,2026-06-17T16:30:00Z,-37.259,43.9526
1501804,2026-06-17T17:00:00Z,-37.2546,43.963
1501804,2026-06-17T17:30:00Z,-37.2504,43.9722
1501804,2026-06-17T18:00:00Z,-37.2462,43.9808
1501804,2026-06-17T18:30:00Z,-37.2426,43.99
1501804,2026-06-17T19:00:00Z,-37.2382,43.9978
1501804,2026-06-17T19:30:00Z,-37.234,44.0052
1501804,2026-06-17T20:00:00Z,-37.2296,44.0124
1501804,2026-06-17T20:30:00Z,-37.2248,44.019
1501804,2026-06-17T21:00:00Z,-37.2202,44.0244
1501804,2026-06-17T21:30:00Z,-37.2148,44.028
1501804,2026-06-17T22:00:00Z,-37.2096,44.0302
1501804,2026-06-17T22:30:00Z,-37.205,44.0326
1501804,2026-06-17T23:00:00Z,-37.2006,44.0354
1501804,2026-06-17T23:30:00Z,-37.1956,44.0382
1501804,2026-06-18T00:00:00Z,-37.19,44.0414
1501804,2026-06-18T00:30:00Z,-37.184,44.044
1501804,2026-06-18T01:00:00Z,-37.1788,44.0456
1501804,2026-06-18T01:30:00Z,-37.175,44.0464
1501804,2026-06-18T02:00:00Z,-37.1714,44.0478
1501804,2026-06-18T02:30:00Z,-37.1672,44.0492
1501804,2026-06-18T03:00:00Z,-37.1628,44.0508
1501804,2026-06-18T03:30:00Z,-37.1584,44.0534
1501804,2026-06-18T04:00:00Z,-37.1534,44.0564
1501804,2026-06-18T04:30:00Z,-37.149,44.06
1501804,2026-06-18T05:00:00Z,-37.1446,44.063
1501804,2026-06-18T05:30:00Z,-37.1418,44.0658
1501804,2026-06-18T06:00:00Z,-37.1398,44.0688
1501804,2026-06-18T06:30:00Z,-37.138,44.073
1501804,2026-06-18T07:00:00Z,-37.1362,44.0782
1501804,2026-06-18T07:30:00Z,-37.1338,44.084
1501804,2026-06-18T08:00:00Z,-37.1316,44.0888
1501804,2026-06-18T08:30:00Z,-37.1304,44.093
1501804,2026-06-18T09:00:00Z,-37.1288,44.0976
1501804,2026-06-18T09:30:00Z,-37.127,44.1034
1501804,2026-06-18T10:00:00Z,-37.1246,44.1098
1501804,2026-06-18T10:30:00Z,-37.1214,44.1154
1501804,2026-06-18T11:00:00Z,-37.1182,44.1202
1501804,2026-06-18T11:30:00Z,-37.1134,44.125
1501804,2026-06-18T12:00:00Z,-37.1076,44.1294
1501804,2026-06-18T12:30:00Z,-37.1012,44.1332
1501804,2026-06-18T13:00:00Z,-37.0944,44.1368
1501804,2026-06-18T13:30:00Z,-37.088,44.14
1501804,2026-06-18T14:00:00Z,-37.0828,44.1426
1501804,2026-06-18T14:30:00Z,-37.0776,44.1454
1501804,2026-06-18T15:00:00Z,-37.0734,44.148
1501804,2026-06-18T15:30:00Z,-37.0692,44.1496
1501804,2026-06-18T16:00:00Z,-37.0652,44.1508
1501804,2026-06-18T16:30:00Z,-37.0608,44.1516
1501804,2026-06-18T17:00:00Z,-37.0566,44.1514
1501804,2026-06-18T17:30:00Z,-37.0526,44.1524
1501804,2026-06-18T18:00:00Z,-37.0496,44.1536
1501804,2026-06-18T18:30:00Z,-37.047,44.1552
1501804,2026-06-18T19:00:00Z,-37.0446,44.1572
1501804,2026-06-18T19:30:00Z,-37.043,44.1598
1501804,2026-06-18T20:00:00Z,-37.0414,44.1622
1501804,2026-06-18T20:30:00Z,-37.039,44.1654
1501804,2026-06-18T21:00:00Z,-37.0368,44.1696
1501804,2026-06-18T21:30:00Z,-37.0348,44.1746
1501804,2026-06-18T22:00:00Z,-37.0324,44.1806
1501804,2026-06-18T22:30:00Z,-37.029,44.1864
1501804,2026-06-18T23:00:00Z,-37.0268,44.1914
1501804,2026-06-18T23:30:00Z,-37.0246,44.1968
1501804,2026-06-19T00:00:00Z,-37.0226,44.2022
1501804,2026-06-19T00:30:00Z,-37.0202,44.2078
1501804,2026-06-19T01:00:00Z,-37.0158,44.2126
1501804,2026-06-19T01:30:00Z,-37.0118,44.2178
1501804,2026-06-19T02:00:00Z,-37.0058,44.224
1501804,2026-06-19T02:30:00Z,-36.9992,44.2308
1501804,2026-06-19T03:00:00Z,-36.9926,44.2384
1501804,2026-06-19T03:30:00Z,-36.9842,44.2452
1501804,2026-06-19T04:00:00Z,-36.9756,44.2516
1501804,2026-06-19T04:30:00Z,-36.967,44.2566
1501804,2026-06-19T05:00:00Z,-36.9576,44.2614
1501804,2026-06-19T05:30:00Z,-36.947,44.2646
1501804,2026-06-19T06:00:00Z,-36.936,44.2664
1501804,2026-06-19T06:30:00Z,-36.926,44.268
1501804,2026-06-19T07:00:00Z,-36.9156,44.269
1501804,2026-06-19T07:30:00Z,-36.9048,44.2698
1501804,2026-06-19T08:00:00Z,-36.8942,44.2702
1501804,2026-06-19T08:30:00Z,-36.8834,44.2682
1501804,2026-06-19T09:00:00Z,-36.8748,44.2656
1501804,2026-06-19T09:30:00Z,-36.8662,44.2636
1501804,2026-06-19T10:00:00Z,-36.857,44.2614
1501804,2026-06-19T10:30:00Z,-36.8474,44.258
1501804,2026-06-19T11:00:00Z,-36.8384,44.255
1501804,2026-06-19T11:30:00Z,-36.8288,44.252
1501804,2026-06-19T12:00:00Z,-36.8196,44.2482
1501804,2026-06-19T12:30:00Z,-36.81,44.2432
1501804,2026-06-19T13:00:00Z,-36.8002,44.238
1501804,2026-06-19T13:30:00Z,-36.792,44.2324
1501804,2026-06-19T14:00:00Z,-36.7848,44.227
1501804,2026-06-19T14:30:00Z,-36.7786,44.2198
1501804,2026-06-19T15:00:00Z,-36.773,44.2116
1501804,2026-06-19T15:30:00Z,-36.768,44.2044
1501804,2026-06-19T16:00:00Z,-36.7642,44.1976
1501804,2026-06-19T16:30:00Z,-36.76,44.191
1501804,2026-06-19T17:00:00Z,-36.7552,44.1852
1501804,2026-06-19T17:30:00Z,-36.7496,44.182
1501804,2026-06-19T18:00:00Z,-36.7438,44.1794
1501804,2026-06-19T18:30:00Z,-36.7364,44.1774
1501804,2026-06-19T19:00:00Z,-36.7282,44.1766
1501804,2026-06-19T19:30:00Z,-36.7194,44.1758
1501804,2026-06-19T20:00:00Z,-36.7104,44.175
1501804,2026-06-19T20:30:00Z,-36.7008,44.1752
1501804,2026-06-19T21:00:00Z,-36.6906,44.1752
1501804,2026-06-19T21:30:00Z,-36.6812,44.1746
1501804,2026-06-19T22:00:00Z,-36.6716,44.1726
1501804,2026-06-19T22:30:00Z,-36.662,44.1692
1501804,2026-06-19T23:00:00Z,-36.6542,44.1632
1501804,2026-06-19T23:30:00Z,-36.648,44.1574
1501804,2026-06-20T00:00:00Z,-36.6426,44.1524
1501804,2026-06-20T00:30:00Z,-36.6372,44.1478
1501804,2026-06-20T01:00:00Z,-36.6316,44.1442
1501804,2026-06-20T01:30:00Z,-36.6264,44.1412
1501804,2026-06-20T02:00:00Z,-36.6214,44.1378
1501804,2026-06-20T02:30:00Z,-36.6164,44.1346
1501804,2026-06-20T03:00:00Z,-36.6112,44.1306
1501804,2026-06-20T03:30:00Z,-36.6066,44.1262
1501804,2026-06-20T04:00:00Z,-36.6026,44.1232
1501804,2026-06-20T04:30:00Z,-36.5992,44.1194
1501804,2026-06-20T05:00:00Z,-36.596,44.1156
1501804,2026-06-20T05:30:00Z,-36.5936,44.1118
1501804,2026-06-20T06:00:00Z,-36.5922,44.1078
1501804,2026-06-20T06:30:00Z,-36.5908,44.105
1501804,2026-06-20T07:00:00Z,-36.5896,44.1032
1501804,2026-06-20T07:30:00Z,-36.5882,44.1014
1501804,2026-06-20T08:00:00Z,-36.587,44.1008
1501804,2026-06-20T08:30:00Z,-36.5856,44.1016
1501804,2026-06-20T09:00:00Z,-36.5846,44.1022
1501804,2026-06-20T09:30:00Z,-36.5836,44.1034
1501804,2026-06-20T10:00:00Z,-36.582,44.1044
1501804,2026-06-20T10:30:00Z,-36.5796,44.106
1501804,2026-06-20T11:00:00Z,-36.5782,44.1078
1501804,2026-06-20T11:30:00Z,-36.5764,44.1096
1501804,2026-06-20T12:00:00Z,-36.5736,44.1112
1501804,2026-06-20T12:30:00Z,-36.5694,44.1122
1501804,2026-06-20T13:00:00Z,-36.5652,44.1136
1501804,2026-06-20T13:30:00Z,-36.5614,44.1136
1501804,2026-06-20T14:00:00Z,-36.5594,44.1128
1501804,2026-06-20T14:30:00Z,-36.5576,44.1126
1501804,2026-06-20T15:00:00Z,-36.5562,44.1124
1501804,2026-06-20T15:30:00Z,-36.5556,44.1112
1501804,2026-06-20T16:00:00Z,-36.5556,44.11
1501804,2026-06-20T16:30:00Z,-36.5562,44.1088
1501804,2026-06-20T17:00:00Z,-36.5576,44.1078
1501804,2026-06-20T17:30:00Z,-36.5596,44.1062
1501804,2026-06-20T18:00:00Z,-36.5618,44.1054
1501804,2026-06-20T18:30:00Z,-36.5634,44.105
1501804,2026-06-20T19:00:00Z,-36.5652,44.1042
1501804,2026-06-20T19:30:00Z,-36.5672,44.1032
1501804,2026-06-20T20:00:00Z,-36.57,44.1034
1501804,2026-06-20T20:30:00Z,-36.5732,44.105
1501804,2026-06-20T21:00:00Z,-36.576,44.1064
1501804,2026-06-20T21:30:00Z,-36.5786,44.1078
1501804,2026-06-20T22:00:00Z,-36.5806,44.11
1501804,2026-06-20T22:30:00Z,-36.5822,44.112
1501804,2026-06-20T23:00:00Z,-36.5832,44.1134
1501804,2026-06-25T05:00:00Z,-37.013,44.0466
1501804,2026-06-25T05:30:00Z,-37.0126,44.0474
1501804,2026-06-25T06:00:00Z,-37.0122,44.0482
1501804,2026-06-25T06:30:00Z,-37.0118,44.0486
1501804,2026-06-25T07:00:00Z,-37.0112,44.049
1501804,2026-06-25T07:30:00Z,-37.0102,44.0494
1501804,2026-06-25T08:00:00Z,-37.0084,44.0492
1501804,2026-06-25T08:30:00Z,-37.0058,44.0494
1501804,2026-06-25T09:00:00Z,-37.0036,44.0494
1501804,2026-06-25T09:30:00Z,-37.0016,44.0492
1501804,2026-06-25T10:00:00Z,-36.9998,44.049
1501804,2026-06-25T10:30:00Z,-36.9982,44.0488
1501804,2026-06-25T11:00:00Z,-36.996,44.0474
1501804,2026-06-25T11:30:00Z,-36.9938,44.0438
1501804,2026-06-25T12:00:00Z,-36.9934,44.0402
1501804,2026-06-25T12:30:00Z,-36.9972,44.0378
1501804,2026-06-25T13:00:00Z,-37.0004,44.0366
1501804,2026-06-25T13:30:00Z,-37.0024,44.0336
1501804,2026-06-25T14:00:00Z,-37.0048,44.0314
1501804,2026-06-25T14:30:00Z,-37.008,44.0306
1501804,2026-06-25T15:00:00Z,-37.011,44.0292
1501804,2026-06-25T15:30:00Z,-37.0124,44.0274
1501804,2026-06-25T16:00:00Z,-37.0136,44.025
1501804,2026-06-25T16:30:00Z,-37.0144,44.0224
1501804,2026-06-25T17:00:00Z,-37.0154,44.0208
1501804,2026-06-25T17:30:00Z,-37.0174,44.0202
1501804,2026-06-25T18:00:00Z,-37.019,44.02
1501804,2026-06-25T18:30:00Z,-37.0198,44.0202
1501804,2026-06-25T19:00:00Z,-37.0198,44.021
1501804,2026-06-25T19:30:00Z,-37.0188,44.0212
1501804,2026-06-25T20:00:00Z,-37.0172,44.0212
1501804,2026-06-25T20:30:00Z,-37.014,44.0202
1501804,2026-06-25T21:00:00Z,-37.0102,44.0188
1501804,2026-06-25T21:30:00Z,-37.0064,44.016
1501804,2026-06-25T22:00:00Z,-37.0022,44.0124
1501804,2026-06-25T22:30:00Z,-36.9974,44.009
1501804,2026-06-25T23:00:00Z,-36.993,44.0042
1501804,2026-06-25T23:30:00Z,-36.9894,43.998
1501804,2026-06-26T00:00:00Z,-36.9868,43.992
1501804,2026-06-26T00:30:00Z,-36.985,43.986
1501804,2026-06-26T01:00:00Z,-36.9844,43.9798
1501804,2026-06-26T01:30:00Z,-36.9846,43.9738
1501804,2026-06-26T02:00:00Z,-36.9866,43.9684
1501804,2026-06-26T02:30:00Z,-36.9892,43.9638
1501804,2026-06-26T03:00:00Z,-36.9926,43.9608
1501804,2026-06-26T03:30:00Z,-36.9954,43.959
1501804,2026-06-26T04:00:00Z,-36.9986,43.9586
1501804,2026-06-26T04:30:00Z,-37.0022,43.958
1501804,2026-06-26T05:00:00Z,-37.0054,43.9578
1501804,2026-06-26T05:30:00Z,-37.0078,43.9582
1501804,2026-06-26T06:00:00Z,-37.009,43.958
1501804,2026-06-26T06:30:00Z,-37.0092,43.9578
1501804,2026-06-26T07:00:00Z,-37.0086,43.9568
1501804,2026-06-26T07:30:00Z,-37.0072,43.9558
1501804,2026-06-26T08:00:00Z,-37.0052,43.9546
1501804,2026-06-26T08:30:00Z,-37.003,43.9528
1501804,2026-06-26T09:00:00Z,-37.0004,43.9504
1501804,2026-06-26T09:30:00Z,-36.9976,43.9474
1501804,2026-06-26T10:00:00Z,-36.995,43.9446
1501804,2026-06-26T10:30:00Z,-36.9924,43.9416
1501804,2026-06-26T11:00:00Z,-36.9892,43.938
1501804,2026-06-26T11:30:00Z,-36.9868,43.9338
1501804,2026-06-26T12:00:00Z,-36.9848,43.9294
1501804,2026-06-26T12:30:00Z,-36.9834,43.925
1501804,2026-06-26T13:00:00Z,-36.9828,43.92
1501804,2026-06-26T13:30:00Z,-36.983,43.915
1501804,2026-06-26T14:00:00Z,-36.9838,43.9108
1501804,2026-06-26T14:30:00Z,-36.9848,43.9058
1501804,2026-06-26T15:00:00Z,-36.9862,43.9012
1501804,2026-06-26T15:30:00Z,-36.9878,43.897
1501804,2026-06-26T16:00:00Z,-36.9898,43.8932
1501804,2026-06-26T16:30:00Z,-36.9928,43.8892
1501804,2026-06-26T17:00:00Z,-36.9964,43.8858
1501804,2026-06-26T17:30:00Z,-37.0006,43.8828
1501804,2026-06-26T18:00:00Z,-37.0046,43.8798
1501804,2026-06-26T18:30:00Z,-37.009,43.877
1501804,2026-06-26T19:00:00Z,-37.0138,43.874
1501804,2026-06-26T19:30:00Z,-37.0184,43.8704
1501804,2026-06-26T20:00:00Z,-37.0224,43.8674
1501804,2026-06-26T20:30:00Z,-37.0254,43.8646
1501804,2026-06-26T21:00:00Z,-37.0286,43.8618
1501804,2026-06-26T21:30:00Z,-37.0322,43.859
1501804,2026-06-26T22:00:00Z,-37.0352,43.8564
1501804,2026-06-26T22:30:00Z,-37.0372,43.854
1501804,2026-06-26T23:00:00Z,-37.0392,43.8522
1501804,2026-06-26T23:30:00Z,-37.041,43.8504
1501804,2026-06-27T00:00:00Z,-37.0434,43.8486
1501804,2026-06-27T00:30:00Z,-37.0462,43.8468
1501804,2026-06-27T01:00:00Z,-37.0498,43.8456
1501804,2026-06-27T01:30:00Z,-37.0538,43.845
1501804,2026-06-27T02:00:00Z,-37.0578,43.8446
1501804,2026-06-27T02:30:00Z,-37.062,43.8438
1501804,2026-06-27T03:00:00Z,-37.067,43.8436
1501804,2026-06-27T03:30:00Z,-37.0718,43.843
1501804,2026-06-27T04:00:00Z,-37.0756,43.842
1501804,2026-06-27T04:30:00Z,-37.08,43.8406
1501804,2026-06-27T05:00:00Z,-37.0852,43.839
1501804,2026-06-27T05:30:00Z,-37.0902,43.8384
1501804,2026-06-27T06:00:00Z,-37.0954,43.8376
1501804,2026-06-27T06:30:00Z,-37.101,43.837
1501804,2026-06-27T07:00:00Z,-37.1066,43.8362
1501804,2026-06-27T07:30:00Z,-37.1122,43.834
1501804,2026-06-27T08:00:00Z,-37.1178,43.8314
1501804,2026-06-27T08:30:00Z,-37.1234,43.8272
1501804,2026-06-27T09:00:00Z,-37.1288,43.822
1501804,2026-06-27T09:30:00Z,-37.1336,43.8162
1501804,2026-06-27T10:00:00Z,-37.139,43.8098
1501804,2026-06-27T10:30:00Z,-37.144,43.8038
1501804,2026-06-27T11:00:00Z,-37.1486,43.7974
1501804,2026-06-27T11:30:00Z,-37.1534,43.7924
1501804,2026-06-27T12:00:00Z,-37.1586,43.789
1501804,2026-06-27T12:30:00Z,-37.1638,43.7856
1501804,2026-06-27T13:00:00Z,-37.169,43.7828
1501804,2026-06-27T13:30:00Z,-37.1744,43.7798
1501804,2026-06-27T14:00:00Z,-37.18,43.7778
1501804,2026-06-27T14:30:00Z,-37.1862,43.776
1501804,2026-06-27T15:00:00Z,-37.1932,43.7748
1501804,2026-06-27T15:30:00Z,-37.2004,43.7732
1501804,2026-06-27T16:00:00Z,-37.2066,43.7728
1501804,2026-06-27T16:30:00Z,-37.213,43.7752
1501804,2026-06-27T17:00:00Z,-37.2194,43.7788
1501804,2026-06-27T17:30:00Z,-37.2254,43.7824
1501804,2026-06-27T18:00:00Z,-37.231,43.7866
1501804,2026-06-27T18:30:00Z,-37.2362,43.7908
1501804,2026-06-27T19:00:00Z,-37.2408,43.7948
1501804,2026-06-27T19:30:00Z,-37.2446,43.7978
1501804,2026-06-27T20:00:00Z,-37.2474,43.801
1501804,2026-06-27T20:30:00Z,-37.25,43.803
1501804,2026-06-27T21:00:00Z,-37.253,43.804
1501804,2026-06-27T21:30:00Z,-37.2558,43.8046
1501804,2026-06-27T22:00:00Z,-37.2588,43.805
1501804,2026-06-27T22:30:00Z,-37.2622,43.8058
1501804,2026-06-27T23:00:00Z,-37.2656,43.8058
1501804,2026-06-27T23:30:00Z,-37.2692,43.8058
1501804,2026-06-28T00:00:00Z,-37.273,43.8064
1501804,2026-06-28T00:30:00Z,-37.2768,43.8072
1501804,2026-06-28T01:00:00Z,-37.2802,43.8082
1501804,2026-06-28T01:30:00Z,-37.284,43.8092
1501804,2026-06-28T02:00:00Z,-37.2878,43.811
1501804,2026-06-28T02:30:00Z,-37.2918,43.8126
1501804,2026-06-28T03:00:00Z,-37.2958,43.8146
1501804,2026-06-28T03:30:00Z,-37.2996,43.8172
1501804,2026-06-28T04:00:00Z,-37.3034,43.8206
1501804,2026-06-28T04:30:00Z,-37.3068,43.8242
1501804,2026-06-28T05:00:00Z,-37.31,43.8272
1501804,2026-06-28T05:30:00Z,-37.313,43.8304
1501804,2026-06-28T06:00:00Z,-37.3156,43.8326
1501804,2026-06-28T06:30:00Z,-37.3186,43.8342
1501804,2026-06-28T07:00:00Z,-37.3214,43.8348
1501804,2026-06-28T07:30:00Z,-37.324,43.8346
1501804,2026-06-28T08:00:00Z,-37.3268,43.8344
1501804,2026-06-28T08:30:00Z,-37.33,43.8336
1501804,2026-06-28T09:00:00Z,-37.3328,43.8332
1501804,2026-06-28T09:30:00Z,-37.336,43.832
1501804,2026-06-28T10:00:00Z,-37.3398,43.8314
1501804,2026-06-28T10:30:00Z,-37.344,43.831
1501804,2026-06-28T11:00:00Z,-37.3482,43.8316
1501804,2026-06-28T11:30:00Z,-37.3524,43.8324
1501804,2026-06-28T12:00:00Z,-37.357,43.8346
1501804,2026-06-28T12:30:00Z,-37.3616,43.837
1501804,2026-06-28T13:00:00Z,-37.367,43.8402
1501804,2026-06-28T13:30:00Z,-37.3726,43.8442
1501804,2026-06-28T14:00:00Z,-37.3776,43.85
1501804,2026-06-28T14:30:00Z,-37.3824,43.857
1501804,2026-06-28T15:00:00Z,-37.3866,43.8646
1501804,2026-06-28T15:30:00Z,-37.3902,43.8724
1501804,2026-06-28T16:00:00Z,-37.3936,43.8802
1501804,2026-06-28T16:30:00Z,-37.3968,43.8876
1501804,2026-06-28T17:00:00Z,-37.3996,43.8942
1501804,2026-06-28T17:30:00Z,-37.402,43.901
1501804,2026-06-28T18:00:00Z,-37.4044,43.9072
1501804,2026-06-28T18:30:00Z,-37.407,43.9122
1501804,2026-06-28T19:00:00Z,-37.4106,43.9158
1501804,2026-06-28T19:30:00Z,-37.4134,43.9178
1501804,2026-06-28T20:00:00Z,-37.4162,43.9188
1501804,2026-06-28T20:30:00Z,-37.4204,43.9198
1501804,2026-06-28T21:00:00Z,-37.4252,43.9208
1501804,2026-06-28T21:30:00Z,-37.431,43.9214
1501804,2026-06-28T22:00:00Z,-37.4374,43.921
1501804,2026-06-28T22:30:00Z,-37.4438,43.9202
